"commodity","item","indicator","country","Unit","Date","Value"
"Aluminum","Aluminum, primary","Production","Iran","tonnes (metric)","1995","114879"
"Aluminum","Aluminum, primary","Production","Iran","tonnes (metric)","1996","77535"
"Aluminum","Aluminum, primary","Production","Iran","tonnes (metric)","1997","95521"
"Aluminum","Aluminum, primary","Production","Iran","tonnes (metric)","1998","123758"
"Aluminum","Aluminum, primary","Production","Iran","tonnes (metric)","1999","137422"
"Aluminum","Aluminum, primary","Production","Iran","tonnes (metric)","2000","141494"
"Aluminum","Aluminum, primary","Production","Iran","tonnes (metric)","2001","148844"
"Aluminum","Aluminum, primary","Production","Iran","tonnes (metric)","2002","169491"
"Aluminum","Aluminum, primary","Production","Iran","tonnes (metric)","2003","182477"
"Aluminum","Aluminum, primary","Production","Iran","tonnes (metric)","2004","212602"
"Aluminum","Aluminum, primary","Production","Iran","tonnes (metric)","2005","218754"
"Aluminum","Aluminum, primary","Production","Iran","tonnes (metric)","2006","205462"
"Aluminum","Aluminum, primary","Production","Iran","tonnes (metric)","2007","215981"
"Aluminum","Aluminum, primary","Production","Iran","tonnes (metric)","2008","241300"
"Aluminum","Aluminum, primary","Production","Iran","tonnes (metric)","2009","281300"
"Aluminum","Aluminum, primary","Production","Iran","tonnes (metric)","2010","282000"
"Aluminum","Aluminum, primary","Production","Iran","tonnes (metric)","2011","329000"
"Aluminum","Aluminum, primary","Production","Iran","tonnes (metric)","2012","337000"
"Aluminum","Aluminum, primary","Production","Iran","tonnes (metric)","2013","350000"
"Aluminum","Aluminum, primary","Production","Iran","tonnes (metric)","2014","354400"
"Aluminum","Aluminum, primary","Production","Iran","tonnes (metric)","2015","353232"
"Aluminum","Aluminum, primary","Production","Iran","tonnes (metric)","2016","341207"
"Aluminum","Aluminum, primary","Production","Iran","tonnes (metric)","2017","337608"
"Aluminum","Aluminum, primary","Production","Iran","tonnes (metric)","2018","301033"
"Aluminum","Aluminum, primary","Production","Iran","tonnes (metric)","2019","275717"
"Aluminum","Aluminum, primary","Production","Iran","tonnes (metric)","2020","446836"
"Aluminum","Aluminum, primary","Production","Iran","tonnes (metric)","2021","562649"
"Aluminum","Aluminum, primary","Production","Iran","tonnes (metric)","2022","632166"
"Aluminum","Aluminum, primary","Production","Italy","tonnes (metric)","1970","146000"
"Aluminum","Aluminum, primary","Production","Italy","tonnes (metric)","1971","136000"
"Aluminum","Aluminum, primary","Production","Italy","tonnes (metric)","1972","149000"
"Aluminum","Aluminum, primary","Production","Italy","tonnes (metric)","1973","184000"
"Aluminum","Aluminum, primary","Production","Italy","tonnes (metric)","1974","212000"
"Aluminum","Aluminum, primary","Production","Italy","tonnes (metric)","1975","190000"
"Aluminum","Aluminum, primary","Production","Italy","tonnes (metric)","1976","213000"
"Aluminum","Aluminum, primary","Production","Italy","tonnes (metric)","1977","260000"
"Aluminum","Aluminum, primary","Production","Italy","tonnes (metric)","1978","271707"
"Aluminum","Aluminum, primary","Production","Italy","tonnes (metric)","1979","270185"
"Aluminum","Aluminum, primary","Production","Italy","tonnes (metric)","1980","271211"
"Aluminum","Aluminum, primary","Production","Italy","tonnes (metric)","1981","273845"
"Aluminum","Aluminum, primary","Production","Italy","tonnes (metric)","1982","232861"
"Aluminum","Aluminum, primary","Production","Italy","tonnes (metric)","1983","195694"
"Aluminum","Aluminum, primary","Production","Italy","tonnes (metric)","1984","230207"
"Aluminum","Aluminum, primary","Production","Italy","tonnes (metric)","1985","224120"
"Aluminum","Aluminum, primary","Production","Italy","tonnes (metric)","1986","242632"
"Aluminum","Aluminum, primary","Production","Italy","tonnes (metric)","1987","232600"
"Aluminum","Aluminum, primary","Production","Italy","tonnes (metric)","1988","226300"
"Aluminum","Aluminum, primary","Production","Italy","tonnes (metric)","1989","219500"
"Aluminum","Aluminum, primary","Production","Italy","tonnes (metric)","1990","231800"
"Aluminum","Aluminum, primary","Production","Italy","tonnes (metric)","1991","218000"
"Aluminum","Aluminum, primary","Production","Italy","tonnes (metric)","1992","160700"
"Aluminum","Aluminum, primary","Production","Italy","tonnes (metric)","1993","155600"
"Aluminum","Aluminum, primary","Production","Italy","tonnes (metric)","1994","175600"
"Aluminum","Aluminum, primary","Production","Italy","tonnes (metric)","1995","177800"
"Aluminum","Aluminum, primary","Production","Italy","tonnes (metric)","1996","184400"
"Aluminum","Aluminum, primary","Production","Italy","tonnes (metric)","1997","187700"
"Aluminum","Aluminum, primary","Production","Italy","tonnes (metric)","1998","187000"
"Aluminum","Aluminum, primary","Production","Italy","tonnes (metric)","1999","187200"
"Aluminum","Aluminum, primary","Production","Italy","tonnes (metric)","2000","189800"
"Aluminum","Aluminum, primary","Production","Italy","tonnes (metric)","2001","187500"
"Aluminum","Aluminum, primary","Production","Italy","tonnes (metric)","2002","190400"
"Aluminum","Aluminum, primary","Production","Italy","tonnes (metric)","2003","191400"
"Aluminum","Aluminum, primary","Production","Italy","tonnes (metric)","2004","195400"
"Aluminum","Aluminum, primary","Production","Italy","tonnes (metric)","2005","192900"
"Aluminum","Aluminum, primary","Production","Italy","tonnes (metric)","2006","194200"
"Aluminum","Aluminum, primary","Production","Italy","tonnes (metric)","2007","179500"
"Aluminum","Aluminum, primary","Production","Italy","tonnes (metric)","2008","186400"
"Aluminum","Aluminum, primary","Production","Italy","tonnes (metric)","2009","165800"
"Aluminum","Aluminum, primary","Production","Italy","tonnes (metric)","2010","129500"
"Aluminum","Aluminum, primary","Production","Italy","tonnes (metric)","2011","141900"
"Aluminum","Aluminum, primary","Production","Italy","tonnes (metric)","2012","99600"
"Aluminum","Aluminum, primary","Production","Japan","tonnes (metric)","1970","728000"
"Aluminum","Aluminum, primary","Production","Japan","tonnes (metric)","1971","887000"
"Aluminum","Aluminum, primary","Production","Japan","tonnes (metric)","1972","1009000"
"Aluminum","Aluminum, primary","Production","Japan","tonnes (metric)","1973","1097000"
"Aluminum","Aluminum, primary","Production","Japan","tonnes (metric)","1974","1118000"
"Aluminum","Aluminum, primary","Production","Japan","tonnes (metric)","1975","1013000"
"Aluminum","Aluminum, primary","Production","Japan","tonnes (metric)","1976","919000"
"Aluminum","Aluminum, primary","Production","Japan","tonnes (metric)","1977","1188000"
"Aluminum","Aluminum, primary","Production","Japan","tonnes (metric)","1978","1057710"
"Aluminum","Aluminum, primary","Production","Japan","tonnes (metric)","1979","1010409"
"Aluminum","Aluminum, primary","Production","Japan","tonnes (metric)","1980","1091477"
"Aluminum","Aluminum, primary","Production","Japan","tonnes (metric)","1981","770602"
"Aluminum","Aluminum, primary","Production","Japan","tonnes (metric)","1982","350706"
"Aluminum","Aluminum, primary","Production","Japan","tonnes (metric)","1983","255900"
"Aluminum","Aluminum, primary","Production","Japan","tonnes (metric)","1984","286728"
"Aluminum","Aluminum, primary","Production","Japan","tonnes (metric)","1985","226547"
"Aluminum","Aluminum, primary","Production","Japan","tonnes (metric)","1986","140187"
"Aluminum","Aluminum, primary","Production","Japan","tonnes (metric)","1987","40691"
"Aluminum","Aluminum, primary","Production","Japan","tonnes (metric)","1988","35347"
"Aluminum","Aluminum, primary","Production","Japan","tonnes (metric)","1989","35014"
"Aluminum","Aluminum, primary","Production","Japan","tonnes (metric)","1990","34224"
"Aluminum","Aluminum, primary","Production","Japan","tonnes (metric)","1991","32400"
"Aluminum","Aluminum, primary","Production","Japan","tonnes (metric)","1992","18884"
"Aluminum","Aluminum, primary","Production","Japan","tonnes (metric)","1993","18263"
"Aluminum","Aluminum, primary","Production","Japan","tonnes (metric)","1994","16956"
"Aluminum","Aluminum, primary","Production","Japan","tonnes (metric)","1995","18034"
